frame,Shoulder x,Shoulder y,Shoulder z,Elbow x,Elbow y,Elbow z,Wrist x,Wrist y,Wrist z,Index x,Index y,Index z,Thumb x,Thumb y,Thumb z,Pinky x,Pinky y,Pinky z,HipL x,HipL y,HipL z,HipR x,HipR y,HipR z
851,-0.11997446417808533,-0.5356518626213074,-0.039352018386125565,-0.32768532633781433,-0.524275541305542,0.01014880184084177,-0.5424030423164368,-0.5239406824111938,-0.0417511910200119,-0.5971841216087341,-0.5147700309753418,-0.08506377041339874,-0.5510141849517822,-0.5182864665985107,-0.060950376093387604,-0.5898204445838928,-0.5085040330886841,-0.048861950635910034,0.11247340589761734,0.008614466525614262,-0.0017588542541489005,-0.11234446614980698,-0.008863444440066814,0.0026551680639386177
852,-0.11989328265190125,-0.5356035232543945,-0.03873114287853241,-0.3275913596153259,-0.52260422706604,0.009884335100650787,-0.543766438961029,-0.5219478607177734,-0.04226038604974747,-0.5995883345603943,-0.5122005343437195,-0.08562789112329483,-0.5525908470153809,-0.516090989112854,-0.06148450821638107,-0.5921474695205688,-0.5061322450637817,-0.049447692930698395,0.11247401684522629,0.008637487888336182,-0.001640590839087963,-0.11234426498413086,-0.008885186165571213,0.0025393073447048664
853,-0.1198902353644371,-0.535510241985321,-0.035871852189302444,-0.3275207579135895,-0.5165525674819946,0.00943097285926342,-0.5431301593780518,-0.513910710811615,-0.04517047852277756,-0.5986413359642029,-0.5039190649986267,-0.0897064208984375,-0.5518296360969543,-0.5081374645233154,-0.06478819251060486,-0.5913568735122681,-0.4975983798503876,-0.05296966806054115,0.11245690286159515,0.008675516583025455,-0.0016171003226190805,-0.11232404410839081,-0.008917225524783134,0.0025151630397886038
854,-0.12040672451257706,-0.535094141960144,-0.03568744286894798,-0.3274448812007904,-0.5110070705413818,0.009134615771472454,-0.5428292751312256,-0.5074575543403625,-0.046848464757204056,-0.5983189940452576,-0.4980911612510681,-0.09243807941675186,-0.5515323281288147,-0.5019912123680115,-0.0667804554104805,-0.5907503962516785,-0.491321325302124,-0.05514320731163025,0.11244768649339676,0.008700689300894737,-0.0015706111444160342,-0.11231148988008499,-0.008939689956605434,0.0024701212532818317
855,-0.12079133838415146,-0.5347022414207458,-0.035707443952560425,-0.3274693489074707,-0.5073846578598022,0.005997369531542063,-0.5422491431236267,-0.5027385354042053,-0.05651051551103592,-0.5971459746360779,-0.49357154965400696,-0.10323116183280945,-0.5507955551147461,-0.49736711382865906,-0.07649180293083191,-0.589745819568634,-0.4866492748260498,-0.06627020984888077,0.11243301630020142,0.00874192826449871,-0.001544668572023511,-0.11229395121335983,-0.008977875113487244,0.0024438826367259026
856,-0.12098561227321625,-0.5343512892723083,-0.03569192439317703,-0.32745298743247986,-0.5051336884498596,-0.0006395020755007863,-0.5416343212127686,-0.49953871965408325,-0.0736139565706253,-0.5963332653045654,-0.48962804675102234,-0.12124953418970108,-0.5501604676246643,-0.49399304389953613,-0.09352928400039673,-0.5888464450836182,-0.4828886091709137,-0.08509720861911774,0.11242841929197311,0.00877215526998043,-0.0014176678378134966,-0.1122867614030838,-0.009004351682960987,0.0023137270472943783
857,-0.12152715772390366,-0.5343083143234253,-0.03610359877347946,-0.3274584710597992,-0.504234790802002,-0.00931067019701004,-0.540858805179596,-0.49751943349838257,-0.09208662062883377,-0.593974232673645,-0.48700472712516785,-0.14114218950271606,-0.5487725138664246,-0.49171069264411926,-0.11209896206855774,-0.5879334211349487,-0.48051267862319946,-0.10514147579669952,0.11243249475955963,0.008823337033390999,-0.001365453703328967,-0.11228884011507034,-0.009053992107510567,0.0022601091768592596
858,-0.12168820202350616,-0.5342711806297302,-0.03615185618400574,-0.32748013734817505,-0.5045760869979858,-0.010666880756616592,-0.5405449867248535,-0.4976937472820282,-0.09209131449460983,-0.5937835574150085,-0.48688846826553345,-0.14054547250270844,-0.5485597848892212,-0.491748571395874,-0.1119862049818039,-0.587489902973175,-0.4804912805557251,-0.10462448745965958,0.11243215203285217,0.00886630266904831,-0.0013273643562570214,-0.11228692531585693,-0.009096117690205574,0.002222089096903801
859,-0.12160209566354752,-0.5342328548431396,-0.035578545182943344,-0.32698026299476624,-0.503725528717041,-0.011817344464361668,-0.5389163494110107,-0.49626055359840393,-0.09457721561193466,-0.59105384349823,-0.4850340783596039,-0.14299222826957703,-0.5464518666267395,-0.4902718961238861,-0.11439771950244904,-0.5857656002044678,-0.47889426350593567,-0.10730530321598053,0.11242891103029251,0.008911804296076298,-0.0011323974467813969,-0.1122819110751152,-0.00913998018950224,0.00202367571182549
860,-0.12161266058683395,-0.5341991186141968,-0.0355670265853405,-0.3267767131328583,-0.5026370882987976,-0.015582632273435593,-0.536785900592804,-0.49450239539146423,-0.10384220629930496,-0.5872464179992676,-0.4830089211463928,-0.15303173661231995,-0.5436963438987732,-0.48850592970848083,-0.12367495894432068,-0.5831000804901123,-0.4771367907524109,-0.11776119470596313,0.1124257743358612,0.008965009823441505,-0.0009539967286400497,-0.11227672547101974,-0.009190919809043407,0.0018372730119153857
861,-0.12170629948377609,-0.5341346263885498,-0.03557533398270607,-0.3267390727996826,-0.5007069706916809,-0.019555259495973587,-0.534747302532196,-0.4913766086101532,-0.11274886131286621,-0.5835075378417969,-0.47956666350364685,-0.16247346997261047,-0.5410339832305908,-0.4853823482990265,-0.1325892210006714,-0.5803369879722595,-0.47374993562698364,-0.12750954926013947,0.11241984367370605,0.009016240015625954,-0.0008427542634308338,-0.11226809769868851,-0.009240278974175453,0.0017210410442203283
862,-0.12198284268379211,-0.5341047644615173,-0.03541572391986847,-0.3267885744571686,-0.5000166296958923,-0.019178718328475952,-0.5346737504005432,-0.4900374114513397,-0.10899104923009872,-0.5835608243942261,-0.47828537225723267,-0.15798337757587433,-0.5410083532333374,-0.4840499460697174,-0.12873150408267975,-0.5802587270736694,-0.47246721386909485,-0.1230337843298912,0.11241105198860168,0.00905506033450365,-0.0008230804814957082,-0.1122569665312767,-0.009278075769543648,0.001701586996205151
863,-0.12194377928972244,-0.5340965986251831,-0.03534192964434624,-0.32672420144081116,-0.5003397464752197,-0.017658136785030365,-0.5347752571105957,-0.4903540015220642,-0.10422728210687637,-0.5841067433357239,-0.4783334732055664,-0.15263967216014862,-0.5412378907203674,-0.4842533767223358,-0.12396940588951111,-0.5804800391197205,-0.4726833403110504,-0.11716731637716293,0.11238999664783478,0.009106628596782684,-0.0008721553022041917,-0.11223285645246506,-0.009327816776931286,0.0017504538409411907
864,-0.12206345051527023,-0.5339964628219604,-0.03711305931210518,-0.3270623981952667,-0.500339686870575,-0.017335521057248116,-0.5365562438964844,-0.4900662899017334,-0.10047177225351334,-0.586932361125946,-0.47797513008117676,-0.14865030348300934,-0.5433278679847717,-0.4838680326938629,-0.12026356160640717,-0.5828039050102234,-0.47246792912483215,-0.11258582770824432,0.11238840967416763,0.009172508493065834,-0.0008585283067077398,-0.11223000288009644,-0.009393756277859211,0.001736925565637648
865,-0.1221035048365593,-0.5338626503944397,-0.03773302957415581,-0.3272345960140228,-0.5004317760467529,-0.015560288913547993,-0.5380439758300781,-0.48991841077804565,-0.08937843143939972,-0.5895677208900452,-0.47751814126968384,-0.1357043832540512,-0.545219898223877,-0.48365330696105957,-0.10900256037712097,-0.584661066532135,-0.4722272455692291,-0.09929481148719788,0.11238174140453339,0.009212065488100052,-0.0008454312919639051,-0.11222251504659653,-0.009431790560483932,0.0017233671387657523
866,-0.12212274223566055,-0.5338665843009949,-0.03820065036416054,-0.3272666931152344,-0.5007544159889221,-0.01466275192797184,-0.5381760001182556,-0.4902917742729187,-0.08604452759027481,-0.5897740125656128,-0.47753462195396423,-0.13196849822998047,-0.5453983545303345,-0.48395010828971863,-0.10557670891284943,-0.5847695469856262,-0.47249794006347656,-0.09547736495733261,0.1123790293931961,0.009236306883394718,-0.0008067423477768898,-0.11221867054700851,-0.009455372579395771,0.001684398390352726
867,-0.12213332951068878,-0.533847451210022,-0.03821200504899025,-0.32730212807655334,-0.5009348392486572,-0.011444547213613987,-0.5389010310173035,-0.49068570137023926,-0.0762842521071434,-0.5912877321243286,-0.47799891233444214,-0.12051751464605331,-0.5464105010032654,-0.48437196016311646,-0.09556275606155396,-0.5856224894523621,-0.47291502356529236,-0.08424879610538483,0.11237446963787079,0.00926090870052576,-0.0007936805486679077,-0.11221322417259216,-0.009479491040110588,0.001671445555984974
868,-0.12216198444366455,-0.5337693095207214,-0.03846491128206253,-0.3273563086986542,-0.500848114490509,-0.011438410729169846,-0.5390496253967285,-0.4901466965675354,-0.07666093856096268,-0.5914358496665955,-0.4774617850780487,-0.12115934491157532,-0.546582818031311,-0.48378077149391174,-0.0959954783320427,-0.5857401490211487,-0.47247329354286194,-0.08474024385213852,0.11236504465341568,0.009306397289037704,-0.0008257440640591085,-0.112202487885952,-0.009524296037852764,0.0017034028423950076
869,-0.12232637405395508,-0.5336716771125793,-0.039364296942949295,-0.32746198773384094,-0.5009005665779114,-0.012407798320055008,-0.5390183925628662,-0.49013251066207886,-0.0802154466509819,-0.5913975834846497,-0.477480411529541,-0.12605147063732147,-0.5465470552444458,-0.4837590157985687,-0.09970679879188538,-0.585689902305603,-0.4724835455417633,-0.08963331580162048,0.11237145960330963,0.009372060187160969,-0.000708764127921313,-0.11220855265855789,-0.009591389447450638,0.0015868755290284753
870,-0.1224866509437561,-0.5335903763771057,-0.04130299761891365,-0.3275521397590637,-0.5009397268295288,-0.011419148184359074,-0.5401813387870789,-0.4899129569530487,-0.07542029768228531,-0.5935506820678711,-0.4773279130458832,-0.12113186717033386,-0.5480487942695618,-0.4835568368434906,-0.0949397161602974,-0.5871642827987671,-0.47234559059143066,-0.08451409637928009,0.11237236112356186,0.009397135116159916,-0.0006679963553324342,-0.11220848560333252,-0.009615353308618069,0.001547844847664237
871,-0.12268010526895523,-0.5335685610771179,-0.04191790893673897,-0.3275735676288605,-0.5009962320327759,-0.007293516304343939,-0.5422009229660034,-0.4898112416267395,-0.06539473682641983,-0.5974087715148926,-0.47723788022994995,-0.11050926893949509,-0.5506423711776733,-0.48346301913261414,-0.08489061892032623,-0.5899050235748291,-0.4722011387348175,-0.07347415387630463,0.112375408411026,0.009419799782335758,-0.0006559775210916996,-0.11221076548099518,-0.00963726919144392,0.001536075258627534
872,-0.12301629036664963,-0.5335482358932495,-0.04222388193011284,-0.3279013931751251,-0.50130295753479,-0.00620680395513773,-0.5433430075645447,-0.489899218082428,-0.06357388198375702,-0.5987667441368103,-0.477342814207077,-0.10876394808292389,-0.5518528819084167,-0.48355820775032043,-0.08306477218866348,-0.5912600159645081,-0.47228944301605225,-0.07176827639341354,0.11240662634372711,0.00944072101265192,-0.0005772035801783204,-0.11224188655614853,-0.009657544083893299,0.0014620473375543952
873,-0.12338683754205704,-0.5334155559539795,-0.04316272959113121,-0.3282823860645294,-0.5012218952178955,-0.006110584829002619,-0.5441845655441284,-0.48961853981018066,-0.06374575197696686,-0.5996366143226624,-0.4771116077899933,-0.10900971293449402,-0.5527235865592957,-0.48330429196357727,-0.08321668952703476,-0.5921040773391724,-0.47196996212005615,-0.07210956513881683,0.11243076622486115,0.009454426355659962,-0.00038528896402567625,-0.11226513236761093,-0.00967079121619463,0.0012778486125171185
874,-0.12298082560300827,-0.5333617329597473,-0.04280134662985802,-0.32731184363365173,-0.5011324286460876,-0.0061092195101082325,-0.5427470803260803,-0.4894193112850189,-0.06439229100942612,-0.5977168679237366,-0.47685709595680237,-0.1097455769777298,-0.5511480569839478,-0.48310625553131104,-0.0838281437754631,-0.590425968170166,-0.4717063009738922,-0.07297376543283463,0.11242661625146866,0.009470630437135696,-0.00032902610837481916,-0.11225972324609756,-0.00968655850738287,0.0012239314382895827
875,-0.12296406179666519,-0.5332005620002747,-0.04300657659769058,-0.3270171880722046,-0.5006292462348938,-0.0060791135765612125,-0.5424943566322327,-0.48891735076904297,-0.0649181604385376,-0.5974522233009338,-0.4764802157878876,-0.1102362871170044,-0.5509076714515686,-0.4826553165912628,-0.08433984220027924,-0.5901077389717102,-0.47133317589759827,-0.07357386499643326,0.11242600530385971,0.009485853835940361,-0.0003132405399810523,-0.1122584268450737,-0.009701420553028584,0.0012083959300071
876,-0.12297224253416061,-0.532894492149353,-0.043207280337810516,-0.326903373003006,-0.500205934047699,-0.0059087565168738365,-0.5424655079841614,-0.4884481430053711,-0.06522691994905472,-0.5973750352859497,-0.475986123085022,-0.11061736196279526,-0.5508674383163452,-0.4822085499763489,-0.0846552923321724,-0.590056836605072,-0.4708707928657532,-0.07399000227451324,0.11242903769016266,0.009498817846179008,-0.0001729499053908512,-0.11226096749305725,-0.009714113548398018,0.0010710301576182246
877,-0.12324947118759155,-0.5325857400894165,-0.044794194400310516,-0.3270310163497925,-0.4996585547924042,-0.0071971965953707695,-0.5424558520317078,-0.48808783292770386,-0.06686724722385406,-0.59730464220047,-0.4757424294948578,-0.1124732717871666,-0.5508418679237366,-0.4819185733795166,-0.08632194250822067,-0.5900128483772278,-0.4705794155597687,-0.07591912895441055,0.11244024336338043,0.009504774585366249,-5.9440790209919214e-05,-0.11227161437273026,-0.0097195440903306,0.0009576379670761526
878,-0.1232566311955452,-0.5325381755828857,-0.04475460946559906,-0.32693222165107727,-0.49928897619247437,-0.008936691097915173,-0.5403768420219421,-0.48784804344177246,-0.07774386554956436,-0.5933739542961121,-0.4755565822124481,-0.12470002472400665,-0.5481991171836853,-0.4817235767841339,-0.09727375209331512,-0.5869882702827454,-0.47032397985458374,-0.08875676244497299,0.11244849860668182,0.00951558630913496,-2.411963214399293e-05,-0.11227849870920181,-0.009730106219649315,0.0009214236633852124
879,-0.12337756901979446,-0.5323284864425659,-0.04589993879199028,-0.32689806818962097,-0.49787649512290955,-0.019004706293344498,-0.5367276072502136,-0.48644232749938965,-0.10030953586101532,-0.5867862105369568,-0.4742114245891571,-0.14947031438350677,-0.5436256527900696,-0.4803812503814697,-0.1199905127286911,-0.5820836424827576,-0.46895357966423035,-0.11411964148283005,0.11246394366025925,0.009526195004582405,0.00021377562370616943,-0.11229356378316879,-0.009740945883095264,0.0006769752944819629
880,-0.12328234314918518,-0.5322761535644531,-0.044188302010297775,-0.3263245224952698,-0.4969642460346222,-0.020745335146784782,-0.5322341322898865,-0.48592865467071533,-0.10833162069320679,-0.5802819132804871,-0.4738452434539795,-0.15755239129066467,-0.5384560227394104,-0.47996166348457336,-0.12790316343307495,-0.5765285491943359,-0.46842819452285767,-0.1227177232503891,0.11246227473020554,0.009535741992294788,0.0002344411623198539,-0.11229109764099121,-0.00975004117935896,0.0006561779882758856
881,-0.1230558231472969,-0.5320477485656738,-0.04138035699725151,-0.3255556523799896,-0.495172381401062,-0.022373422980308533,-0.5290388464927673,-0.4849143326282501,-0.113869808614254,-0.5763819217681885,-0.4731684625148773,-0.16276276111602783,-0.5349880456924438,-0.4791528880596161,-0.13324718177318573,-0.5728307366371155,-0.4675002992153168,-0.12870167195796967,0.11245362460613251,0.00953828264027834,0.0003386152093298733,-0.11228085309267044,-0.009750965982675552,0.0005488875904120505
882,-0.1227000430226326,-0.5320334434509277,-0.039268381893634796,-0.3243919014930725,-0.4948820471763611,-0.02267061360180378,-0.5257570743560791,-0.4848853647708893,-0.11552266031503677,-0.572858989238739,-0.473182737827301,-0.16435155272483826,-0.5316504836082458,-0.47915610671043396,-0.13494046032428741,-0.5691710114479065,-0.4674789011478424,-0.13021045923233032,0.11244264990091324,0.009547427296638489,0.0003515990392770618,-0.11226862668991089,-0.009758846834301949,0.000535155413672328
883,-0.12248778343200684,-0.5318740606307983,-0.03923976793885231,-0.323753297328949,-0.4941174387931824,-0.024657852947711945,-0.5235660076141357,-0.48451653122901917,-0.11937206238508224,-0.5701433420181274,-0.4730094075202942,-0.16863231360912323,-0.529301643371582,-0.4788898229598999,-0.13884380459785461,-0.5665896534919739,-0.4671933948993683,-0.13457635045051575,0.1124282255768776,0.00955982320010662,0.00036373711191117764,-0.11225270479917526,-0.009770386852324009,0.0005220810417085886
884,-0.12229788303375244,-0.531723141670227,-0.038387708365917206,-0.3232732117176056,-0.4933820068836212,-0.02467113547027111,-0.5230663418769836,-0.4843694567680359,-0.11920136958360672,-0.5700463056564331,-0.47301432490348816,-0.16848021745681763,-0.5289251208305359,-0.47883540391921997,-0.13876435160636902,-0.566149890422821,-0.4671192467212677,-0.1343563348054886,0.11239109188318253,0.009574493393301964,0.00025998259661719203,-0.11221250146627426,-0.009783348068594933,0.0006196332396939397
885,-0.1222071498632431,-0.5315587520599365,-0.03841853886842728,-0.32305261492729187,-0.492856502532959,-0.024464799091219902,-0.5231630206108093,-0.48435917496681213,-0.11731766164302826,-0.5704976916313171,-0.47318392992019653,-0.1664271056652069,-0.5291403532028198,-0.478851318359375,-0.1368907243013382,-0.5663923025131226,-0.4671570658683777,-0.13210703432559967,0.11237863451242447,0.009588195942342281,0.00026168199838139117,-0.11219899356365204,-0.009796206839382648,0.0006168179679661989
886,-0.12199796736240387,-0.5315335392951965,-0.03510415554046631,-0.3230326771736145,-0.4928905963897705,-0.021776285022497177,-0.5233433842658997,-0.4848155379295349,-0.11278719455003738,-0.5710795521736145,-0.47404399514198303,-0.1606091558933258,-0.5294674038887024,-0.47946661710739136,-0.13220544159412384,-0.5665647387504578,-0.4677605628967285,-0.1266307830810547,0.11230748146772385,0.009582539089024067,7.577494397992268e-05,-0.11212453246116638,-0.0097868787124753,0.0008001417154446244
887,-0.12160888314247131,-0.5315161943435669,-0.03385705500841141,-0.32271695137023926,-0.4930706322193146,-0.01806313917040825,-0.5237987041473389,-0.4856233298778534,-0.10470728576183319,-0.5726431608200073,-0.4752843379974365,-0.15184849500656128,-0.5302689671516418,-0.48042550683021545,-0.1242312490940094,-0.5673425793647766,-0.46868669986724854,-0.11729755252599716,0.11226649582386017,0.009586985222995281,-9.247881826013327e-05,-0.1120823323726654,-0.009790032170712948,0.0009669071878306568
888,-0.12083309888839722,-0.5313793420791626,-0.028854530304670334,-0.3218553066253662,-0.4930478632450104,-0.013289721682667732,-0.5241661071777344,-0.48638778924942017,-0.09852083027362823,-0.5742985010147095,-0.4767129719257355,-0.1448984593153,-0.5310011506080627,-0.481424480676651,-0.11798323690891266,-0.568107008934021,-0.46974948048591614,-0.11055495589971542,0.11216042190790176,0.009576508775353432,-0.00031544730882160366,-0.11197327077388763,-0.009776108898222446,0.0011913611087948084
889,-0.11973153054714203,-0.5313001871109009,-0.025424610823392868,-0.3205484449863434,-0.4932061731815338,-0.006004725582897663,-0.5247148871421814,-0.4883642792701721,-0.08494853973388672,-0.5766702890396118,-0.47955912351608276,-0.13017919659614563,-0.5321231484413147,-0.48369136452674866,-0.10439740121364594,-0.5692518949508667,-0.4722762405872345,-0.09555213153362274,0.11204878985881805,0.009575177915394306,-0.0006531529943458736,-0.1118616983294487,-0.00977296382188797,0.0015295089688152075
890,-0.1188434287905693,-0.5310099720954895,-0.023864928632974625,-0.31989631056785583,-0.49321863055229187,-0.003297066316008568,-0.5252106785774231,-0.48945948481559753,-0.07837936282157898,-0.5781863331794739,-0.48117706179618835,-0.12286899238824844,-0.5330280065536499,-0.48498672246932983,-0.09768803417682648,-0.5700434446334839,-0.4737781882286072,-0.08829595148563385,0.1119299903512001,0.009557808749377728,-0.0007445716764777899,-0.11174172908067703,-0.009752070531249046,0.0016230980399996042
891,-0.11861750483512878,-0.5305277109146118,-0.02401183731853962,-0.31972792744636536,-0.4931931495666504,-0.003503098851069808,-0.5261436700820923,-0.4908590316772461,-0.0781451016664505,-0.5799849033355713,-0.48358631134033203,-0.12319401651620865,-0.53431636095047,-0.48664844036102295,-0.09754320979118347,-0.5712878704071045,-0.47592172026634216,-0.08850548416376114,0.11189713329076767,0.009549208916723728,-0.0007844115607440472,-0.11170890182256699,-0.009742098860442638,0.0016634417697787285
892,-0.11851435154676437,-0.5303791761398315,-0.024329019710421562,-0.3197484314441681,-0.4939644932746887,-0.0025248206220567226,-0.5286918878555298,-0.494170606136322,-0.07370080053806305,-0.5839797854423523,-0.4873092770576477,-0.11838053166866302,-0.5374028086662292,-0.4900757670402527,-0.09313346445560455,-0.5746275782585144,-0.47955015301704407,-0.08345530927181244,0.1118563860654831,0.0095228785648942,-0.0008339377236552536,-0.11166703701019287,-0.009712631814181805,0.0017152264481410384
893,-0.11819417774677277,-0.5302765369415283,-0.020489675924181938,-0.31969356536865234,-0.495022177696228,0.010168778710067272,-0.5309232473373413,-0.49855783581733704,-0.05067773908376694,-0.5879851579666138,-0.4926495850086212,-0.09268330782651901,-0.5403807163238525,-0.49488401412963867,-0.06973586976528168,-0.577367901802063,-0.48440805077552795,-0.05769999697804451,0.11178028583526611,0.00946430116891861,-0.0010400203755125403,-0.11159326881170273,-0.009649102576076984,0.0019277952378615737
894,-0.11817985028028488,-0.5301797986030579,-0.019584620371460915,-0.319688618183136,-0.49610841274261475,0.012571422383189201,-0.531498908996582,-0.5032708048820496,-0.05076823756098747,-0.5886517763137817,-0.498504102230072,-0.09349968284368515,-0.5410578846931458,-0.5000259280204773,-0.06992756575345993,-0.577873945236206,-0.4896410405635834,-0.05863134562969208,0.1117439791560173,0.009444180876016617,-0.0012015994871035218,-0.11155809462070465,-0.009626587852835655,0.0020880133379250765
895,-0.1181797906756401,-0.530087411403656,-0.019900543615221977,-0.3196844756603241,-0.49967852234840393,0.012636212632060051,-0.5317391157150269,-0.5148780345916748,-0.04927205294370651,-0.5890654921531677,-0.5124861001968384,-0.09211867302656174,-0.5414451360702515,-0.5123630166053772,-0.06855442374944687,-0.5780491828918457,-0.5027108192443848,-0.05711665377020836,0.11172688752412796,0.009416965767741203,-0.0012836571549996734,-0.11154201626777649,-0.009596841409802437,0.0021671918220818043
896,-0.11829482764005661,-0.5295858383178711,-0.019210416823625565,-0.31983205676078796,-0.500262975692749,0.01221707183867693,-0.5285949110984802,-0.5282421112060547,-0.05536700785160065,-0.5827710032463074,-0.5321136116981506,-0.09783942997455597,-0.5376926064491272,-0.5277470946311951,-0.07410216331481934,-0.571732759475708,-0.5196839570999146,-0.06562351435422897,0.11168291419744492,0.009350098669528961,-0.0015100532909855247,-0.11149822920560837,-0.009522557258605957,0.002381096826866269
897,-0.11885591596364975,-0.5287535786628723,-0.01857667975127697,-0.31984803080558777,-0.500810444355011,0.0006306965951807797,-0.5189477205276489,-0.5431971549987793,-0.0914958268404007,-0.5668601989746094,-0.5520521998405457,-0.1353541910648346,-0.5262161493301392,-0.5441737771034241,-0.10943654924631119,-0.5570793747901917,-0.5379563570022583,-0.10700070858001709,0.11166653037071228,0.009184279479086399,-0.0016943077789619565,-0.11148152500391006,-0.009347467683255672,0.0025551056023687124
898,-0.11908625066280365,-0.5270966291427612,-0.018739663064479828,-0.31984755396842957,-0.5025990605354309,-0.011998235248029232,-0.5108500719070435,-0.5626896023750305,-0.10855976492166519,-0.5548684597015381,-0.5758259296417236,-0.1507844626903534,-0.5169579386711121,-0.5646719336509705,-0.12569768726825714,-0.5461118221282959,-0.5616272687911987,-0.12461237609386444,0.11165165901184082,0.009059238247573376,-0.002014554338529706,-0.11146540194749832,-0.009216326288878918,0.002862116089090705
899,-0.11915162205696106,-0.5253512263298035,-0.019930120557546616,-0.31902557611465454,-0.5051085352897644,-0.03373474255204201,-0.4977300763130188,-0.5844323635101318,-0.1427588164806366,-0.5368698835372925,-0.6032435894012451,-0.18525467813014984,-0.5022715926170349,-0.5874908566474915,-0.1591133326292038,-0.5299944877624512,-0.5887633562088013,-0.16207297146320343,0.11163855344057083,0.008952431380748749,-0.00213086255826056,-0.11145079135894775,-0.00910935178399086,0.002975908573716879
900,-0.11907312273979187,-0.5234727263450623,-0.01908099837601185,-0.3146519660949707,-0.505143940448761,-0.05117528885602951,-0.4772529900074005,-0.597352921962738,-0.1799488365650177,-0.5116723775863647,-0.6207228302955627,-0.2217552810907364,-0.4802134037017822,-0.6017064452171326,-0.19510702788829803,-0.5059716701507568,-0.6049485802650452,-0.20233139395713806,0.11161907762289047,0.008692281320691109,-0.002309931442141533,-0.1114235371351242,-0.008847039192914963,0.0031608527060598135
901,-0.11908090114593506,-0.5222769975662231,-0.01842164620757103,-0.3114950656890869,-0.5073875784873962,-0.05642207711935043,-0.4634929299354553,-0.6179265379905701,-0.19064824283123016,-0.49387943744659424,-0.6460614800453186,-0.23193299770355225,-0.46528589725494385,-0.6236344575881958,-0.20529504120349884,-0.48909029364585876,-0.6291232109069824,-0.21389727294445038,0.1115986555814743,0.0084854019805789,-0.0027418280951678753,-0.11139562726020813,-0.00864472147077322,0.0035977428779006004
902,-0.11903342604637146,-0.5207959413528442,-0.014093512669205666,-0.3107517659664154,-0.5079905390739441,-0.0644034817814827,-0.44863075017929077,-0.6307644248008728,-0.2068140059709549,-0.47115978598594666,-0.6629984974861145,-0.24473819136619568,-0.44815200567245483,-0.637639045715332,-0.2196478694677353,-0.4692029356956482,-0.6446912884712219,-0.23140032589435577,0.11153627932071686,0.008323239162564278,-0.0032314949203282595,-0.1113220676779747,-0.008484053425490856,0.004081043880432844
903,-0.11897460371255875,-0.5187943577766418,-0.013193978928029537,-0.3098096549510956,-0.5107894539833069,-0.08001376688480377,-0.4261656701564789,-0.6496108174324036,-0.22971764206886292,-0.4380505681037903,-0.6856604218482971,-0.26496919989585876,-0.4227234125137329,-0.6576054096221924,-0.240798681974411,-0.43996113538742065,-0.666231095790863,-0.2563135027885437,0.11149785667657852,0.008204652927815914,-0.0036641389597207308,-0.11127964407205582,-0.008371809497475624,0.00450670812278986
904,-0.12015201151371002,-0.515967071056366,-0.015097836032509804,-0.3115072250366211,-0.5187206268310547,-0.10014332085847855,-0.4101475775241852,-0.670409083366394,-0.2517786920070648,-0.4109363257884979,-0.7088180184364319,-0.28516685962677,-0.40369001030921936,-0.6786811947822571,-0.2614055275917053,-0.4174441993236542,-0.6893934011459351,-0.2803964912891388,0.11153306812047958,0.00810824241489172,-0.0036084044259041548,-0.11131452769041061,-0.008284634910523891,0.004445281345397234
905,-0.12124460935592651,-0.5135195851325989,-0.018637515604496002,-0.31216588616371155,-0.5246397852897644,-0.110763780772686,-0.39101898670196533,-0.6803988218307495,-0.2619079649448395,-0.3841269612312317,-0.7184059023857117,-0.2942080795764923,-0.3824668824672699,-0.6885601878166199,-0.27082473039627075,-0.3930104374885559,-0.6990225315093994,-0.2913035452365875,0.11159835755825043,0.008025795221328735,-0.0034510912373661995,-0.11138537526130676,-0.00821372028440237,0.004275588784366846
906,-0.12203466147184372,-0.5105191469192505,-0.02007904089987278,-0.31194931268692017,-0.5269858241081238,-0.10940593481063843,-0.36862948536872864,-0.6841194033622742,-0.2555384337902069,-0.35613757371902466,-0.7205677628517151,-0.2860028147697449,-0.35874468088150024,-0.6918520927429199,-0.26383253931999207,-0.36584264039993286,-0.7021820545196533,-0.28455910086631775,0.11163116991519928,0.0079718716442585,-0.003406461561098695,-0.11142181605100632,-0.008169899694621563,0.004228893201798201
907,-0.12397103011608124,-0.5086455345153809,-0.022361870855093002,-0.3122434616088867,-0.5301506519317627,-0.11379220336675644,-0.35167986154556274,-0.6871041655540466,-0.25719189643859863,-0.33279168605804443,-0.7217997312545776,-0.2848517596721649,-0.34023404121398926,-0.69439297914505,-0.26433321833610535,-0.34390711784362793,-0.7037807106971741,-0.28647464513778687,0.11165998131036758,0.00792526826262474,-0.0035020685754716396,-0.11145368963479996,-0.00813046284019947,0.0043227169662714005
