frame,shoulder_flex,shoulder_abduct,elbow_flex,wrist_flex,shoulder_abduct_original,shoulder_abduct_cleaned,shoulder_abduct_transformed,is_outlier,motion_phase,difference,rmse
706,2.7702052912020685,18.58351096621443,157.63768508869083,158.23247801001844,18.58351096621443,18.58351096621443,20.0,False,movement,1.4164890337855702,11.682991698480256
707,3.345354543342914,18.043923972356986,157.5276479346584,159.2148087478626,18.043923972356986,18.043923972356986,20.0,False,movement,1.9560760276430145,11.682991698480256
708,4.338604805217574,17.828538864076613,157.92144522381216,159.35355088492085,17.828538864076613,17.828538864076613,20.0,False,movement,2.171461135923387,11.682991698480256
709,4.886070396261501,17.59484472462928,157.6468065830125,159.91872572115352,17.59484472462928,17.59484472462928,20.0,False,movement,2.4051552753707206,11.682991698480256
710,6.253131683343393,17.43274087528132,157.736310535765,159.68709134268855,17.43274087528132,17.43274087528132,20.0,False,movement,2.5672591247186816,11.682991698480256
711,7.429467755358913,17.36449234056311,157.92315892822867,159.78723259887974,17.36449234056311,17.36449234056311,20.0,False,movement,2.6355076594368896,11.682991698480256
712,8.016367081467646,17.34599582401979,158.00058499453272,159.75342092913323,17.34599582401979,17.34599582401979,20.0,False,movement,2.6540041759802087,11.682991698480256
713,8.71761727277496,17.36881230157674,157.89428268103333,159.8262249168323,17.36881230157674,17.36881230157674,20.0,False,movement,2.631187698423261,11.682991698480256
714,8.936264470502055,17.344890713881945,157.8050867681035,159.93510897382816,17.344890713881945,17.344890713881945,20.0,False,movement,2.655109286118055,11.682991698480256
715,8.749409763805282,17.35645354515581,157.76392632399694,159.996296400433,17.35645354515581,17.35645354515581,20.0,False,movement,2.6435464548441914,11.682991698480256
716,8.75599686229479,17.35498394805215,157.74108306895707,160.03391305581707,17.35498394805215,17.35498394805215,20.0,False,movement,2.6450160519478487,11.682991698480256
717,8.82120150796487,17.339513898555587,157.76241196029827,160.04291400955128,17.339513898555587,17.339513898555587,20.0,False,movement,2.6604861014444126,11.682991698480256
718,9.124237651717015,17.33427054927919,157.72898677721088,159.9270515931114,17.33427054927919,17.33427054927919,20.0,False,movement,2.6657294507208107,11.682991698480256
719,9.242786571871758,17.35092177372056,157.7380810807972,159.8988968007689,17.35092177372056,17.35092177372056,20.0,False,movement,2.649078226279439,11.682991698480256
720,9.554863429921468,17.368455323857678,157.7121924908546,159.98043067799824,17.368455323857678,17.368455323857678,20.0,False,movement,2.6315446761423225,11.682991698480256
721,9.566507690395762,17.376976469414124,157.49476529410683,160.06414998336786,17.376976469414124,17.376976469414124,20.0,False,movement,2.6230235305858756,11.682991698480256
722,9.871545197334306,17.34784108675933,157.51924537507475,160.11591697117672,17.34784108675933,17.34784108675933,20.0,False,movement,2.652158913240669,11.682991698480256
723,9.490333766671691,17.330749866144018,157.46723094747847,160.15495519603894,17.330749866144018,17.330749866144018,20.0,False,movement,2.669250133855982,11.682991698480256
724,9.344917753007897,17.259436164229236,157.42430432249807,160.11901902657533,17.259436164229236,17.259436164229236,20.0,False,movement,2.7405638357707645,11.682991698480256
725,9.494669255943933,17.2001622340828,157.3807987282839,160.09628893478285,17.2001622340828,17.2001622340828,20.0,False,movement,2.7998377659172,11.682991698480256
726,8.927537349776893,17.2403089665319,157.36693542055218,160.15875053924523,17.2403089665319,17.2403089665319,20.0,False,movement,2.7596910334681013,11.682991698480256
727,9.27880863186348,17.251389226017295,157.3677538401948,160.15965547446652,17.251389226017295,17.251389226017295,20.0,False,movement,2.748610773982705,11.682991698480256
728,9.013274221186714,17.296548269149103,157.30991202693545,160.20786708070045,17.296548269149103,17.296548269149103,20.0,False,movement,2.7034517308508974,11.682991698480256
729,9.02473845185182,17.29476304110798,157.29717248711023,160.20944875418735,17.29476304110798,17.29476304110798,20.0,False,movement,2.7052369588920193,11.682991698480256
730,9.077119468482136,17.339744114660395,157.28752620098163,160.2131281032152,17.339744114660395,17.339744114660395,20.0,False,movement,2.6602558853396054,11.682991698480256
731,9.150402486473684,17.400376730271027,157.2251803734762,160.22650836414232,17.400376730271027,17.400376730271027,20.0,False,movement,2.5996232697289727,11.682991698480256
732,9.21038128191344,17.507528400637447,157.25149599906027,160.33966954094834,17.507528400637447,17.507528400637447,20.0,False,movement,2.4924715993625526,11.682991698480256
733,9.182933753498723,17.557690686559535,157.2840476459016,160.31176216665503,17.557690686559535,17.557690686559535,20.0,False,movement,2.4423093134404645,11.682991698480256
734,9.162865621485585,17.607365221850042,157.25389928491828,160.31150965527831,17.607365221850042,17.607365221850042,20.0,False,movement,2.392634778149958,11.682991698480256
735,9.441019087083186,17.656238371197382,157.2294289625943,160.31692004140746,17.656238371197382,17.656238371197382,20.0,False,movement,2.3437616288026177,11.682991698480256
736,9.895484644517202,17.702829101851478,157.1888347801352,160.31916038944513,17.702829101851478,17.702829101851478,20.0,False,movement,2.297170898148522,11.682991698480256
737,10.220558028451109,17.72463373212205,157.1509777195576,160.3295734289916,17.72463373212205,17.72463373212205,20.0,False,movement,2.275366267877949,11.682991698480256
738,10.448279800122926,17.72507124428809,157.13158744173063,160.2993532269475,17.72507124428809,17.72507124428809,20.0,False,movement,2.2749287557119082,11.682991698480256
739,10.496042634601832,17.903948503299404,157.38783504089773,160.0513327889498,17.903948503299404,17.903948503299404,20.0,False,movement,2.0960514967005963,11.682991698480256
740,9.900074317238897,18.10103057293537,157.79303238969254,160.15429653017492,18.10103057293537,18.10103057293537,20.0,False,movement,1.8989694270646282,11.682991698480256
741,8.786468115704201,18.267258388682745,157.91356174888324,160.2583852125604,18.267258388682745,18.267258388682745,20.0,False,movement,1.7327416113172553,11.682991698480256
742,7.463637452706938,18.75123582349561,158.6406750612762,159.96750973074816,18.75123582349561,18.75123582349561,20.0,False,movement,1.248764176504391,11.682991698480256
743,6.374534107797164,19.194686554873613,159.2144782038079,159.57299122961413,19.194686554873613,19.194686554873613,20.0,False,movement,0.8053134451263873,11.682991698480256
744,6.295478041577246,20.09832047461737,159.82901117756128,159.19257665955098,20.09832047461737,20.09832047461737,20.0,False,movement,-0.09832047461737048,11.682991698480256
745,4.592738470146467,21.62145702129407,161.31849778481697,159.36889174884996,21.62145702129407,21.62145702129407,20.0,False,movement,-1.62145702129407,11.682991698480256
746,2.4773640773975645,24.651668840871693,162.21888603774886,159.1370161183501,24.651668840871693,24.651668840871693,20.0,False,movement,-4.651668840871693,11.682991698480256
747,0.9473872431887568,28.71839444517398,162.04772919454066,158.51221413341284,28.71839444517398,28.71839444517398,20.0,False,movement,-8.718394445173981,11.682991698480256
748,1.5693497096136029,32.279095302643285,162.3603641122874,157.67459463433622,32.279095302643285,32.279095302643285,20.0,False,movement,-12.279095302643285,11.682991698480256
749,3.2517546711764687,35.33943183547389,161.55931779446118,158.02530547184438,35.33943183547389,35.33943183547389,20.0,False,movement,-15.339431835473889,11.682991698480256
750,8.03121664699261,39.59439030880797,160.25422835454825,158.48145478601134,39.59439030880797,39.59439030880797,20.0,False,movement,-19.594390308807967,11.682991698480256
751,8.214787477685169,42.46622430758516,158.2011872235504,158.53865644629096,42.46622430758516,42.46622430758516,20.0,False,movement,-22.466224307585158,11.682991698480256
752,5.477145019896914,44.89669061593139,155.7965370193659,158.70734146639842,44.89669061593139,44.89669061593139,20.0,False,movement,-24.89669061593139,11.682991698480256
753,2.8910083836801728,48.11656166423956,153.83219470104854,159.23855953226715,48.11656166423956,48.11656166423956,20.0,False,movement,-28.116561664239562,11.682991698480256
754,2.1404026911269414,54.34908982002805,154.3243441789104,159.32237363696052,54.34908982002805,54.34908982002805,32.54765941747024,False,movement,-21.801430402557806,11.682991698480256
755,11.961593522574502,60.78611484225949,156.93831009153837,158.12156025607442,60.78611484225949,60.78611484225949,53.639551939402196,False,movement,-7.146562902857291,11.682991698480256
756,13.795350411770016,65.11619815530767,158.42477802494645,158.63368036722756,65.11619815530767,65.11619815530767,67.82772916947349,False,movement,2.711531014165814,11.682991698480256
757,11.796691581439555,68.20075895866238,161.1186313693449,157.94704522047743,68.20075895866238,68.20075895866238,77.93476226582274,False,movement,9.734003307160364,11.682991698480256
758,10.504460595579909,71.98167018943556,161.94084315279244,157.71683908382522,71.98167018943556,71.98167018943556,90.3234935569105,False,movement,18.341823367474944,11.682991698480256
759,10.06043593759226,73.32385185124437,162.1183171663912,157.82766141926538,73.32385185124437,73.32385185124437,94.72135611888729,False,movement,21.397504267642915,11.682991698480256
760,9.441329615742156,75.25749923054441,162.76732571599968,157.43050578616032,75.25749923054441,75.25749923054441,100.0,False,movement,24.74250076945559,11.682991698480256
761,13.920297484828549,76.83028587779074,163.31760934344783,158.82521993746028,76.83028587779074,76.83028587779074,100.0,False,movement,23.169714122209257,11.682991698480256
762,13.141734489191268,77.34530568279109,163.2511471641267,158.03218781881554,77.34530568279109,77.34530568279109,100.0,False,movement,22.654694317208907,11.682991698480256
763,12.01051381097962,78.06372476639065,163.26226636389796,157.8350671602832,78.06372476639065,78.06372476639065,100.0,False,movement,21.93627523360935,11.682991698480256
764,11.40364154820672,79.09893972743276,163.57827060703045,157.6765251068659,79.09893972743276,79.09893972743276,100.0,False,movement,20.901060272567236,11.682991698480256
765,10.447715753851636,80.58830601224918,164.25228037417244,157.1513242662323,80.58830601224918,80.58830601224918,100.0,False,movement,19.411693987750823,11.682991698480256
766,8.790378741127665,81.16913434926296,164.35578515158218,156.849276240256,81.16913434926296,81.16913434926296,100.0,False,movement,18.83086565073704,11.682991698480256
767,8.639177869794926,81.23824735275981,164.29600928322077,156.2817558785945,81.23824735275981,81.23824735275981,100.0,False,movement,18.761752647240186,11.682991698480256
768,9.516887481199838,81.34443991459892,164.31320536916627,156.1397989134513,81.34443991459892,81.34443991459892,100.0,False,movement,18.655560085401078,11.682991698480256
769,10.327158103547497,80.84001961686653,163.8974469739763,155.61366692555052,80.84001961686653,80.84001961686653,100.0,False,movement,19.159980383133473,11.682991698480256
770,9.922218109530457,80.69028592446094,163.85736186755386,155.37177900812637,80.69028592446094,80.69028592446094,100.0,False,movement,19.309714075539063,11.682991698480256
771,9.544900856618998,80.42749741879557,163.7406750909065,155.37040615578496,80.42749741879557,80.42749741879557,100.0,False,movement,19.572502581204432,11.682991698480256
772,9.40986093966928,80.15374462351443,163.78252611500534,155.41293455001104,80.15374462351443,80.15374462351443,100.0,False,movement,19.846255376485573,11.682991698480256
773,8.86939435299802,79.82445633053743,163.8037970727594,155.46940833959465,79.82445633053743,79.82445633053743,100.0,False,movement,20.17554366946257,11.682991698480256
774,8.649888175857797,79.68059373263239,163.4359896563017,155.93342257380343,79.68059373263239,79.68059373263239,100.0,False,movement,20.31940626736761,11.682991698480256
775,8.972018071803866,79.54915934457871,163.52452284509968,156.0657976184514,79.54915934457871,79.54915934457871,100.0,False,movement,20.45084065542129,11.682991698480256
776,9.12736497611619,79.41089079578599,163.5362986149408,156.14705178658812,79.41089079578599,79.41089079578599,100.0,False,movement,20.58910920421401,11.682991698480256
777,9.17717472647581,79.37050541896292,163.58590009131015,156.23208068694893,79.37050541896292,79.37050541896292,100.0,False,movement,20.62949458103708,11.682991698480256
778,9.218278714217083,79.43313026820975,163.5586129322511,156.20453917172918,79.43313026820975,79.43313026820975,100.0,False,movement,20.56686973179025,11.682991698480256
779,9.22604572559123,79.46286064335837,163.4793778708355,156.1236021904675,79.46286064335837,79.46286064335837,100.0,False,movement,20.53713935664163,11.682991698480256
780,8.977207437759128,79.46242253338374,163.29107635600656,156.01096319649156,79.46242253338374,79.46242253338374,100.0,False,movement,20.537577466616256,11.682991698480256
781,9.190048005334129,79.71323289489101,163.2296977064559,155.88604138021722,79.71323289489101,79.71323289489101,100.0,False,movement,20.286767105108993,11.682991698480256
782,8.141950137670381,80.4665721017796,163.14578885434918,155.92777054587768,80.4665721017796,80.4665721017796,100.0,False,movement,19.533427898220395,11.682991698480256
783,8.228257409517479,81.45718931391119,163.14675527044253,155.83932651540636,81.45718931391119,81.45718931391119,100.0,False,movement,18.542810686088814,11.682991698480256
784,8.133751095204257,82.7722688898584,162.5358888259341,156.06755411832643,82.7722688898584,82.7722688898584,100.0,False,movement,17.227731110141605,11.682991698480256
785,8.602607090406051,83.53229295784017,161.49620572823278,156.68698374888817,83.53229295784017,83.53229295784017,100.0,False,movement,16.46770704215983,11.682991698480256
786,13.30465666103918,83.89557321963049,160.38759322222742,156.98464832839545,83.89557321963049,83.89557321963049,100.0,False,movement,16.104426780369508,11.682991698480256
787,16.93132778268057,84.30603810749264,158.67329220167167,157.8867496894313,84.30603810749264,84.30603810749264,100.0,False,movement,15.69396189250736,11.682991698480256
788,15.962286172247412,84.72737637634356,154.48124481657248,158.79669195493108,84.72737637634356,84.72737637634356,100.0,False,movement,15.272623623656443,11.682991698480256
789,18.289934675110228,85.11890821875056,149.0085850621103,160.4685159582532,85.11890821875056,85.11890821875056,100.0,False,movement,14.881091781249438,11.682991698480256
790,35.077506862318664,86.36893957464592,144.9572110871353,162.49009047119904,86.36893957464592,86.36893957464592,100.0,False,movement,13.631060425354079,11.682991698480256
791,52.62031924204964,88.212176458887,140.2387369140648,162.78069599341111,88.212176458887,88.212176458887,100.0,False,movement,11.787823541113,11.682991698480256
792,55.4580725573197,90.20248596286424,134.2220184145226,157.95650125232436,90.20248596286424,90.20248596286424,100.0,False,movement,9.797514037135755,11.682991698480256
793,55.6887671377379,91.880857077631,129.97775088147785,154.74050319472116,91.880857077631,91.880857077631,100.0,False,movement,8.119142922368994,11.682991698480256
794,57.46749684744234,93.9724217295351,125.09099815070556,149.2629772275955,93.9724217295351,93.9724217295351,100.0,False,movement,6.0275782704649,11.682991698480256
795,57.86434183014274,96.42303885702786,118.99479661425256,146.4393140982052,96.42303885702786,96.42303885702786,100.0,False,movement,3.576961142972138,11.682991698480256
796,58.06282770765662,98.89949982811376,114.81092591844131,142.68148466346244,98.89949982811376,98.89949982811376,100.0,False,movement,1.1005001718862388,11.682991698480256
797,57.09837689060697,100.72636750167288,109.75701297074043,141.42277888165103,100.72636750167288,100.72636750167288,100.0,False,movement,-0.7263675016728826,11.682991698480256
798,56.20062884948484,103.4924104814205,108.19329324094863,140.24561922018947,103.4924104814205,103.4924104814205,100.0,False,movement,-3.4924104814205066,11.682991698480256
799,56.95844794345386,104.90232497231376,106.83394389410134,139.43357265664696,104.90232497231376,104.90232497231376,100.0,False,movement,-4.902324972313764,11.682991698480256
800,57.61497050502951,105.46286825425832,104.47599823623158,139.2621627737865,105.46286825425832,105.46286825425832,100.0,False,movement,-5.462868254258325,11.682991698480256
801,57.65572723236447,105.22790256396917,104.01777970115975,140.91498086426677,105.22790256396917,105.22790256396917,100.0,False,movement,-5.227902563969167,11.682991698480256
802,57.62336970768766,105.58058741434846,103.99563051656725,140.98758833906578,105.58058741434846,105.58058741434846,100.0,False,movement,-5.580587414348457,11.682991698480256
803,57.66796776655652,105.5474963810426,104.24766870465297,140.44372865480668,105.5474963810426,105.5474963810426,100.0,False,movement,-5.547496381042606,11.682991698480256
804,57.19953020038084,106.08412076167178,104.56898496337564,139.5780508801357,106.08412076167178,106.08412076167178,100.0,False,movement,-6.084120761671784,11.682991698480256
805,56.92019869647194,106.49341236057153,105.23664709901225,138.76459286556806,106.49341236057153,106.49341236057153,100.0,False,movement,-6.493412360571526,11.682991698480256
806,57.41894514364438,106.40485712711394,106.06192064065527,138.4791043188171,106.40485712711394,106.40485712711394,100.0,False,movement,-6.404857127113942,11.682991698480256
807,57.63204886240372,106.189617265621,106.2185171427739,138.34632466810598,106.189617265621,106.189617265621,100.0,False,movement,-6.189617265620996,11.682991698480256
808,57.90478289569593,105.70640855304008,105.70766359445535,137.49335603192395,105.70640855304008,105.70640855304008,100.0,False,movement,-5.706408553040077,11.682991698480256
809,58.00003132901615,105.64056765508764,105.11375384635411,137.30250457190928,105.64056765508764,105.64056765508764,100.0,False,movement,-5.6405676550876365,11.682991698480256
810,58.10231583211734,105.05316817198728,104.37870005683162,137.10394746403264,105.05316817198728,105.05316817198728,100.0,False,movement,-5.053168171987281,11.682991698480256
811,58.48524882516918,104.80014705860084,104.02293394801384,137.03595880900892,104.80014705860084,104.80014705860084,100.0,False,movement,-4.800147058600842,11.682991698480256
812,58.69450454319002,104.64553693084471,103.69156494336607,137.0057471207397,104.64553693084471,104.64553693084471,100.0,False,movement,-4.645536930844713,11.682991698480256
813,58.921388910895786,104.32884951282338,103.72753020198024,137.04069070220098,104.32884951282338,104.32884951282338,100.0,False,movement,-4.328849512823382,11.682991698480256
814,59.00510525373562,104.392324659818,103.61212847593174,137.02387954137592,104.392324659818,104.392324659818,100.0,False,movement,-4.3923246598180015,11.682991698480256
815,59.11602073958706,104.51181396016308,103.54209864610608,137.08536827759684,104.51181396016308,104.51181396016308,100.0,False,movement,-4.511813960163082,11.682991698480256
816,58.97731493954641,104.54742596956524,103.33623743205774,137.08841874720173,104.54742596956524,104.54742596956524,100.0,False,movement,-4.547425969565239,11.682991698480256
817,58.990178625500086,104.5765486670461,103.4046329495012,137.0573643345431,104.5765486670461,104.5765486670461,100.0,False,movement,-4.576548667046097,11.682991698480256
818,59.018000385806296,104.5616013406429,103.51145611095576,137.1130752418285,104.5616013406429,104.5616013406429,100.0,False,movement,-4.561601340642895,11.682991698480256
819,59.08740648936927,104.55092640016515,103.47697910598204,137.21359197782544,104.55092640016515,104.55092640016515,100.0,False,movement,-4.550926400165153,11.682991698480256
820,59.11287661310278,104.48201572778228,103.4675753126288,137.2078215186512,104.48201572778228,104.48201572778228,100.0,False,movement,-4.482015727782283,11.682991698480256
821,59.0941776802423,104.47852420706978,103.57752714776832,137.23061363203902,104.47852420706978,104.47852420706978,100.0,False,movement,-4.478524207069782,11.682991698480256
822,58.918718404844135,104.40099660556352,103.57105401814825,137.46733148882825,104.40099660556352,104.40099660556352,100.0,False,movement,-4.40099660556352,11.682991698480256
823,58.94133696765131,104.46222965395371,103.64567670882607,137.77057874477072,104.46222965395371,104.46222965395371,100.0,False,movement,-4.462229653953713,11.682991698480256
824,58.82409262656588,104.68931477922594,103.59392085187557,138.24524626401248,104.68931477922594,104.68931477922594,100.0,False,movement,-4.689314779225938,11.682991698480256
825,58.7287141022351,104.78391517714684,103.66368200322144,138.39179572148004,104.78391517714684,104.78391517714684,100.0,False,movement,-4.783915177146838,11.682991698480256
826,58.60414831731841,104.91046842354608,103.812021546046,138.32016788032118,104.91046842354608,104.91046842354608,100.0,False,movement,-4.910468423546078,11.682991698480256
827,58.38953935653535,104.81993914859775,103.6939815230375,138.38413220123525,104.81993914859775,104.81993914859775,100.0,False,movement,-4.819939148597754,11.682991698480256
828,58.30771506818343,104.86333754013944,103.7411088003224,138.42797933107707,104.86333754013944,104.86333754013944,100.0,False,movement,-4.86333754013944,11.682991698480256
829,58.312933307795205,104.8945084424974,103.95691826392714,138.34059196731044,104.8945084424974,104.8945084424974,100.0,False,movement,-4.894508442497397,11.682991698480256
830,58.34319569574047,104.89935059103988,104.07046380277012,138.37473330428196,104.89935059103988,104.89935059103988,100.0,False,movement,-4.899350591039877,11.682991698480256
831,58.390359615070345,104.88366897387849,104.16124706226888,138.3175212292492,104.88366897387849,104.88366897387849,100.0,False,movement,-4.8836689738784855,11.682991698480256
832,58.43720578383181,104.82648668686431,104.37842459469266,138.3711107413585,104.82648668686431,104.82648668686431,100.0,False,movement,-4.826486686864314,11.682991698480256
833,58.48381697914468,104.80595038176612,104.71478685603046,138.36114169473075,104.80595038176612,104.80595038176612,100.0,False,movement,-4.805950381766124,11.682991698480256
834,58.38295766453007,104.94299075305572,105.00049482503329,138.2923624707538,104.94299075305572,104.94299075305572,100.0,False,movement,-4.942990753055724,11.682991698480256
835,58.156793343912895,104.83939615434272,105.34016052635766,138.68568009306807,104.83939615434272,104.83939615434272,100.0,False,movement,-4.839396154342722,11.682991698480256
836,57.92709216385067,104.70960852485562,105.40499616084304,138.87802220311147,104.70960852485562,104.70960852485562,100.0,False,movement,-4.709608524855625,11.682991698480256
837,57.87934385501829,104.66578708298114,105.44106574536914,138.83896524365838,104.66578708298114,104.66578708298114,100.0,False,movement,-4.66578708298114,11.682991698480256
838,57.69221116306619,104.54144378940688,105.52911651419356,138.78329643978077,104.54144378940688,104.54144378940688,100.0,False,movement,-4.541443789406884,11.682991698480256
839,57.76902341121012,104.62015104173524,105.78393610367142,138.84242812552833,104.62015104173524,104.62015104173524,100.0,False,movement,-4.620151041735241,11.682991698480256
840,57.904375550703406,104.61315952179464,105.92289255659038,138.766395807764,104.61315952179464,104.61315952179464,100.0,False,movement,-4.613159521794643,11.682991698480256
841,57.854900791276535,104.58243278659629,106.10005600898708,138.64262751550268,104.58243278659629,104.58243278659629,100.0,False,movement,-4.582432786596286,11.682991698480256
842,57.64049624803888,104.38814793417032,106.1234490264603,138.5976939858091,104.38814793417032,104.38814793417032,100.0,False,movement,-4.38814793417032,11.682991698480256
843,57.56798938689377,104.32689308254729,106.03837920619792,138.53764024357483,104.32689308254729,104.32689308254729,100.0,False,movement,-4.326893082547286,11.682991698480256
844,57.371057211317705,104.0124709559662,105.85372770924434,138.7210448627767,104.0124709559662,104.0124709559662,100.0,False,movement,-4.012470955966194,11.682991698480256
845,56.82064559913547,103.59338191624052,105.6895425952521,138.8143151047326,103.59338191624052,103.59338191624052,100.0,False,movement,-3.593381916240517,11.682991698480256
846,56.9009848272098,103.43666605870897,105.97665779243204,138.8323469832288,103.43666605870897,103.43666605870897,100.0,False,movement,-3.4366660587089655,11.682991698480256
847,57.07283166541944,103.17079085439174,106.5134055926178,139.17124062665644,103.17079085439174,103.17079085439174,100.0,False,movement,-3.17079085439174,11.682991698480256
848,57.445231012873855,102.64359162973528,106.71593670508588,139.99532383306152,102.64359162973528,102.64359162973528,100.0,False,movement,-2.6435916297352833,11.682991698480256
849,57.60023363380724,101.97314632294132,106.95080024747128,140.6268054435474,101.97314632294132,101.97314632294132,100.0,False,movement,-1.973146322941318,11.682991698480256
850,58.21425455323037,100.1399314775459,106.16971330313665,141.54523670602262,100.1399314775459,100.1399314775459,100.0,False,movement,-0.1399314775459004,11.682991698480256
851,58.68170226076675,97.72487014916052,105.9675038377176,142.2859670432337,97.72487014916052,97.72487014916052,100.0,False,movement,2.275129850839477,11.682991698480256
852,59.177873864639054,95.11690275985822,105.27148152452348,144.7478351980766,95.11690275985822,95.11690275985822,100.0,False,movement,4.88309724014178,11.682991698480256
853,59.51660184166854,92.7100992406185,104.56187881910138,146.32772959991,92.7100992406185,92.7100992406185,100.0,False,movement,7.289900759381496,11.682991698480256
854,59.84077348066487,89.00663455024913,103.35115446639,147.5917728769576,89.00663455024913,89.00663455024913,100.0,False,movement,10.993365449750868,11.682991698480256
855,60.37481209186739,83.02494916923182,101.93729824438196,149.54580858103412,83.02494916923182,83.02494916923182,100.0,False,movement,16.975050830768183,11.682991698480256
856,60.42371780917793,72.63610651393161,99.01837788591664,149.8962828364755,72.63610651393161,72.63610651393161,92.46785381200453,False,movement,19.831747298072926,11.682991698480256
857,59.51317317007632,63.4831483264586,96.68583754990226,150.2334415546025,63.4831483264586,63.4831483264586,62.47679277353203,False,movement,-1.0063555529265642,11.682991698480256
858,58.71242593097048,52.00895367633187,102.6046606090135,156.09470968714538,52.00895367633187,52.00895367633187,24.87984705709234,False,movement,-27.12910661923953,11.682991698480256
859,59.142528556857336,46.53157448657349,114.4506376982489,159.87854155358667,46.53157448657349,46.53157448657349,20.0,False,movement,-26.53157448657349,11.682991698480256
860,58.73821867567965,45.81446579909724,115.66237200345074,156.61944542010266,45.81446579909724,45.81446579909724,20.0,False,movement,-25.814465799097242,11.682991698480256
861,57.98149232034013,42.24828820137367,123.4623376252861,152.34146165048372,42.24828820137367,42.24828820137367,20.0,False,movement,-22.24828820137367,11.682991698480256
862,52.27464478648059,40.630543961470686,130.74624209901464,150.95537015071304,40.630543961470686,40.630543961470686,20.0,False,movement,-20.630543961470686,11.682991698480256
863,48.38979726734557,37.54838398734609,137.92958657734667,153.57337963795752,37.54838398734609,37.54838398734609,20.0,False,movement,-17.548383987346092,11.682991698480256
864,35.92471200183516,35.39641319044456,138.6180708509156,156.3652155685792,35.39641319044456,35.39641319044456,20.0,False,movement,-15.396413190444562,11.682991698480256
865,14.654984642310264,32.06357471383112,142.65906245439564,154.02580965454533,32.06357471383112,32.06357471383112,20.0,False,movement,-12.063574713831123,11.682991698480256
866,1.423302027388136,29.767397777669007,144.8139774980191,152.43170767589243,29.767397777669007,29.767397777669007,20.0,False,movement,-9.767397777669007,11.682991698480256
867,-1.851343157924715,27.91538907645395,145.59444339143238,154.66869665600828,27.91538907645395,27.91538907645395,20.0,False,movement,-7.915389076453948,11.682991698480256
868,-3.6289029166144737,26.680324171168447,149.1167248170317,154.5104368214396,26.680324171168447,26.680324171168447,20.0,False,movement,-6.680324171168447,11.682991698480256
869,1.2223915927623423,26.13358324101288,150.6314456765723,155.7290426701596,26.13358324101288,26.13358324101288,20.0,False,movement,-6.133583241012879,11.682991698480256
870,2.681448038496852,25.09552304171005,152.64399866921983,156.02471021145584,25.09552304171005,25.09552304171005,20.0,False,movement,-5.095523041710049,11.682991698480256
871,3.0044647093375647,23.97478270890073,153.96910980208037,157.04011453715404,23.97478270890073,23.97478270890073,20.0,False,movement,-3.9747827089007295,11.682991698480256
872,1.9944605702452949,22.80215873891925,155.26241379427904,157.52937524049847,22.80215873891925,22.80215873891925,20.0,False,movement,-2.8021587389192497,11.682991698480256
873,2.556633768656792,21.697044188884448,155.9758641477031,158.4395843081334,21.697044188884448,21.697044188884448,20.0,False,movement,-1.6970441888844476,11.682991698480256
874,3.141157873334493,21.035091876145128,156.15197894980784,159.35791883452538,21.035091876145128,21.035091876145128,20.0,False,movement,-1.0350918761451275,11.682991698480256
875,1.0085256555441138,20.71481024522571,154.84413758545094,159.91883611852475,20.71481024522571,20.71481024522571,20.0,False,movement,-0.7148102452257099,11.682991698480256
876,0.2157356616643762,20.46609219467242,153.99019811033563,160.20544155601647,20.46609219467242,20.46609219467242,20.0,False,movement,-0.46609219467242013,11.682991698480256
877,0.6315342051888049,20.24958843074849,154.3016949022818,160.39189444673386,20.24958843074849,20.24958843074849,20.0,False,movement,-0.24958843074848858,11.682991698480256
878,1.3023808828732486,19.73009139958225,154.86919174840511,160.53542730466847,19.73009139958225,19.73009139958225,20.0,False,movement,0.2699086004177502,11.682991698480256
879,1.720615332809817,19.41746694547458,154.8863156191819,160.5752240655313,19.41746694547458,19.41746694547458,20.0,False,movement,0.5825330545254204,11.682991698480256
880,2.137119812186329,19.20133941580672,155.12428326450092,160.51843419609472,19.20133941580672,19.20133941580672,20.0,False,movement,0.7986605841932786,11.682991698480256
881,3.0086871185609336,19.19333632085033,155.15346720246208,160.14947375129842,19.19333632085033,19.19333632085033,20.0,False,movement,0.8066636791496684,11.682991698480256
882,5.289887902858995,19.2175451308324,155.49273019678228,159.81621412426816,19.2175451308324,19.2175451308324,20.0,False,movement,0.7824548691676014,11.682991698480256
883,6.3052559466455085,19.24903284549438,155.44946969337107,159.4150275449731,19.24903284549438,19.24903284549438,20.0,False,movement,0.75096715450562,11.682991698480256
884,6.596676586614628,19.116847566573547,155.03825278430566,159.52718351606944,19.116847566573547,19.116847566573547,20.0,False,movement,0.8831524334264529,11.682991698480256
885,9.196518900771093,19.140187910155287,155.21204371166934,159.32421914277407,19.140187910155287,19.140187910155287,20.0,False,movement,0.8598120898447128,11.682991698480256
886,9.95680004126688,19.09219378933335,155.23158752098036,159.34692128314595,19.09219378933335,19.09219378933335,20.0,False,movement,0.9078062106666493,11.682991698480256
887,10.77311581602957,19.132765527533238,155.2393045009885,159.3510632781403,19.132765527533238,19.132765527533238,20.0,False,movement,0.8672344724667624,11.682991698480256
888,11.752391958463502,19.135677335905843,155.0632853698715,159.38662733944528,19.135677335905843,19.135677335905843,20.0,False,movement,0.864322664094157,11.682991698480256
